DateTime;Symbol;Level;Depth Ratio;Last Price;Total Bid Volume; Total Ask Volume;Level 1 Bid Price;Level 1 Bid Volume;Level 1 Ask Price;Level 1 Ask Volume;Level 2 Bid Price;Level 2 Bid Volume;Level 2 Ask Price;Level 2 Ask Volume;Level 3 Bid Price;Level 3 Bid Volume;Level 3 Ask Price;Level 3 Ask Volume;Level 4 Bid Price;Level 4 Bid Volume;Level 4 Ask Price;Level 4 Ask Volume;Level 5 Bid Price;Level 5 Bid Volume;Level 5 Ask Price;Level 5 Ask Volume;Level 6 Bid Price;Level 6 Bid Volume;Level 6 Ask Price;Level 6 Ask Volume;Level 7 Bid Price;Level 7 Bid Volume;Level 7 Ask Price;Level 7 Ask Volume;Level 8 Bid Price;Level 8 Bid Volume;Level 8 Ask Price;Level 8 Ask Volume;Level 9 Bid Price;Level 9 Bid Volume;Level 9 Ask Price;Level 9 Ask Volume;Level 10 Bid Price;Level 10 Bid Volume;Level 10 Ask Price;Level 10 Ask Volume
2025-08-07T06:55:32;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:33;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:34;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:35;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:36;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:37;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:38;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:39;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:40;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:41;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:42;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:43;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:44;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:45;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:46;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:47;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:48;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:49;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:50;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:51;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:52;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:53;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:54;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:55;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:56;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:57;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:58;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:55:59;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:00;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:01;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:02;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:03;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:04;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
